cart,Record Count
"{""valrhona"":1}",1
"{""triplec"":2,""pistachio"":1,""claus"":1,""sexyback"":1}",1
"{""strawcheese"":1}",6
"{""strawcheese"":1,""pbj"":1}",1
"{""strawcheese"":1,""pbj"":1,""hella"":1}",1
"{""strawcheese"":1,""hella"":1}",1
"{""sexyback"":2}",1
"{""sexyback"":2,""mamaog"":1,""babyog"":1,""claus"":1}",1
"{""sexyback"":2,""cornflakes"":3}",1
"{""sexyback"":1}",1
"{""sexyback"":1,""cornflakes"":1,""doubletrouble"":1,""mamaog"":1,""claus"":1}",1
"{""salt"":1}",4
"{""salt"":1,""redvelvet"":1}",1
"{""salt"":1,""deathchoc"":1}",1
"{""salt"":1,""bancheese~s"":1,""bannutella~s"":1}",1
"{""redvelvet"":1}",4
"{""redvelvet"":1,""salt"":1}",1
"{""redvelvet"":1,""cupc"":1,""salt"":1,""pbj"":1}",1
"{""redbrownie"":3,""fudge"":3,""bae"":3}",1
"{""redbrownie"":2,""fudge"":2,""deathchoc"":1}",1
"{""pistachio"":2}",1
"{""pistachio"":1}",1
"{""peanut"":1,""cornflakes"":2}",1
"{""pbj"":1}",6
"{""pbj"":1,""strawcheese"":1}",1
"{""pbj"":1,""hella"":1,""mamaog"":1}",1
"{""pbj"":1,""banog~s"":1}",1
"{""pbj"":1,""bannutella~s"":1}",1
"{""pbj"":1,""bancheese~s"":1}",1
"{""pbj"":1,""bae"":3,""redbrownie"":3,""fudge"":3,""matcha"":1}",1
"{""matcha"":1,""mamaog"":1}",1
"{""mamaog"":2,""doubletrouble"":3,""claus"":1,""sexyback"":1}",1
"{""mamaog"":2,""doubletrouble"":1,""matcha"":1,""cornflakes"":1}",1
"{""mamaog"":2,""cornflakes"":1,""triplec"":1,""matcha"":1}",1
"{""mamaog"":1}",5
"{""mamaog"":1,""sexyback"":1}",1
"{""mamaog"":1,""pistachio"":1}",1
"{""mamaog"":1,""doubletrouble"":1,""pistachio"":1,""sexyback"":1}",1
"{""hella"":1}",10
"{""hella"":1,""salt"":1}",1
"{""hella"":1,""pbj"":1}",1
"{""hella"":1,""deathchoc"":1,""bae"":1,""redbrownie"":1,""fudge"":1}",1
"{""hella"":1,""cupc"":1}",3
"{""hella"":1,""bannutella~s"":1}",1
"{""fudge"":9}",1
"{""fudge"":8,""bae"":5,""redbrownie"":5}",1
"{""fudge"":3,""redbrownie"":3,""bae"":3}",1
"{""fudge"":1}",1
"{""doubletrouble"":3,""triplec"":1,""pistachio"":1}",1
"{""doubletrouble"":2}",1
"{""doubletrouble"":1}",2
"{""doubletrouble"":1,""sexyback"":1}",1
"{""deathchoc"":1}",6
"{""deathchoc"":1,""strawcheese"":1,""banog~s"":2}",1
"{""deathchoc"":1,""salt"":1}",3
"{""deathchoc"":1,""salt"":1,""redvelvet"":1}",1
"{""deathchoc"":1,""pbj"":1}",1
"{""deathchoc"":1,""mamaog"":1}",1
"{""deathchoc"":1,""cupc"":1}",1
"{""deathchoc"":1,""cupc"":0,""pbj"":1}",1
"{""cupc"":1}",8
"{""cupc"":1,""strawcheese"":1}",1
"{""cupc"":1,""redvelvet"":1}",1
"{""cupc"":1,""redvelvet"":1,""bae"":1,""matcha"":1}",1
"{""cupc"":1,""redbrownie"":3,""fudge"":3,""bae"":3}",1
"{""cupc"":1,""pbj"":1}",2
"{""cupc"":1,""matcha"":1}",1
"{""cupc"":1,""hella"":2,""pbj"":1,""salt"":1,""redvelvet"":1}",1
"{""cupc"":1,""hella"":1}",1
"{""cupc"":1,""deathchoc"":1,""pbj"":1}",1
"{""cornflakes"":1}",1
"{""cornflakes"":1,""mamaog"":1,""triplec"":1,""doubletrouble"":1,""sexyback"":1}",1
"{""claus"":1}",1
"{""claus"":1,""triplec"":1,""babyog"":1}",1
"{""claus"":1,""pistachio"":1}",1
"{""banultimate~s"":1}",3
"{""banultimate~s"":1,""cupc"":1}",1
"{""banultimate~s"":1,""banog~s"":2}",1
"{""banog~s"":3,""banultimate~s"":1,""bancheese~s"":1}",1
"{""banog~s"":1}",1
"{""banog~s"":1,""bancheese~s"":1}",1
"{""bannuts~s"":1,""matcha"":1}",1
"{""bannutella~s"":2,""banog~s"":1,""bancheese~s"":4,""banultimate~s"":5,""bannuts~s"":1}",1
"{""bannutella~s"":1}",3
"{""bannutella~s"":1,""banultimate~s"":2,""bannuts~s"":1}",1
"{""bannutella~s"":1,""babyog"":1}",1
"{""bancheese~s"":1}",1
"{""bae"":3,""redbrownie"":3,""fudge"":3}",1
"{""babyog"":1}",2
"{""babyog"":1,""mamaog"":1,""doubletrouble"":1}",1
"{""babyog"":1,""doubletrouble"":1}",1
